Experimental_index,DP_Group,LA/GA,Polymer_MW,CL Ratio,Drug_Tm,Drug_Pka,Initial D/M ratio,DLC,SA-V,SE,Drug_Mw,Drug_TPSA,Drug_NHA,Drug_LogP,Time,T=0.25,T=0.5,T=1.0,Release,Drug_SMILES,Polymer_SMILES
26,ACE-PVL-co-PAVL,0.0,39000.0,0.07,170.0,9.46,1.0,0.1,2.48,0.5,151.17,49.33,3.0,1.35,7.29,0.14,0.3,0.57,0.97,CC(C)NC[C@H](COC(=O)CCc1ccc(c(c1)OC(=O)C)C)O,O=C1CCCCO1.O=C1CC(CC=C)CCO1
9,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.11,0.06,97.09,0.0,194.19,61.82,6.0,-1.03,0.0,0.04,0.08,0.12,0.0,Cn1c(=O)c2c(n(c(=O)[nH]c2n(c1=O)C)C)C,C[C@@H](O)C(=O)OCC(=O)O
9,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.11,0.06,97.09,0.0,194.19,61.82,6.0,-1.03,0.09,0.04,0.08,0.12,0.01,Cn1c(=O)c2c(n(c(=O)[nH]c2n(c1=O)C)C)C,C[C@@H](O)C(=O)OCC(=O)O
9,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.11,0.06,97.09,0.0,194.19,61.82,6.0,-1.03,0.13,0.04,0.08,0.12,0.03,Cn1c(=O)c2c(n(c(=O)[nH]c2n(c1=O)C)C)C,C[C@@H](O)C(=O)OCC(=O)O
9,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.11,0.06,97.09,0.0,194.19,61.82,6.0,-1.03,0.31,0.04,0.08,0.12,0.05,Cn1c(=O)c2c(n(c(=O)[nH]c2n(c1=O)C)C)C,C[C@@H](O)C(=O)OCC(=O)O
9,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.11,0.06,97.09,0.0,194.19,61.82,6.0,-1.03,0.97,0.04,0.08,0.12,0.12,Cn1c(=O)c2c(n(c(=O)[nH]c2n(c1=O)C)C)C,C[C@@H](O)C(=O)OCC(=O)O
9,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.11,0.06,97.09,0.0,194.19,61.82,6.0,-1.03,1.23,0.04,0.08,0.12,0.14,Cn1c(=O)c2c(n(c(=O)[nH]c2n(c1=O)C)C)C,C[C@@H](O)C(=O)OCC(=O)O
9,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.11,0.06,97.09,0.0,194.19,61.82,6.0,-1.03,2.02,0.04,0.08,0.12,0.19,Cn1c(=O)c2c(n(c(=O)[nH]c2n(c1=O)C)C)C,C[C@@H](O)C(=O)OCC(=O)O
9,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.11,0.06,97.09,0.0,194.19,61.82,6.0,-1.03,3.03,0.04,0.08,0.12,0.24,Cn1c(=O)c2c(n(c(=O)[nH]c2n(c1=O)C)C)C,C[C@@H](O)C(=O)OCC(=O)O
9,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.11,0.06,97.09,0.0,194.19,61.82,6.0,-1.03,4.0,0.04,0.08,0.12,0.32,Cn1c(=O)c2c(n(c(=O)[nH]c2n(c1=O)C)C)C,C[C@@H](O)C(=O)OCC(=O)O
9,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.11,0.06,97.09,0.0,194.19,61.82,6.0,-1.03,6.99,0.04,0.08,0.12,0.56,Cn1c(=O)c2c(n(c(=O)[nH]c2n(c1=O)C)C)C,C[C@@H](O)C(=O)OCC(=O)O
9,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.11,0.06,97.09,0.0,194.19,61.82,6.0,-1.03,8.0,0.04,0.08,0.12,0.7,Cn1c(=O)c2c(n(c(=O)[nH]c2n(c1=O)C)C)C,C[C@@H](O)C(=O)OCC(=O)O
9,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.11,0.06,97.09,0.0,194.19,61.82,6.0,-1.03,8.92,0.04,0.08,0.12,0.86,Cn1c(=O)c2c(n(c(=O)[nH]c2n(c1=O)C)C)C,C[C@@H](O)C(=O)OCC(=O)O
9,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.11,0.06,97.09,0.0,194.19,61.82,6.0,-1.03,10.02,0.04,0.08,0.12,0.96,Cn1c(=O)c2c(n(c(=O)[nH]c2n(c1=O)C)C)C,C[C@@H](O)C(=O)OCC(=O)O
9,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.11,0.06,97.09,0.0,194.19,61.82,6.0,-1.03,13.98,0.04,0.08,0.12,1.0,Cn1c(=O)c2c(n(c(=O)[nH]c2n(c1=O)C)C)C,C[C@@H](O)C(=O)OCC(=O)O
9,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.11,0.06,97.09,0.0,194.19,61.82,6.0,-1.03,16.0,0.04,0.08,0.12,1.0,Cn1c(=O)c2c(n(c(=O)[nH]c2n(c1=O)C)C)C,C[C@@H](O)C(=O)OCC(=O)O
9,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.11,0.06,97.09,0.0,194.19,61.82,6.0,-1.03,17.05,0.04,0.08,0.12,1.0,Cn1c(=O)c2c(n(c(=O)[nH]c2n(c1=O)C)C)C,C[C@@H](O)C(=O)OCC(=O)O
10,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.12,0.06,63.76,0.0,194.19,61.82,6.0,-1.03,0.0,0.03,0.06,0.11,0.0,Cn1c(=O)c2c(n(c(=O)[nH]c2n(c1=O)C)C)C,C[C@@H](O)C(=O)OCC(=O)O
10,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.12,0.06,63.76,0.0,194.19,61.82,6.0,-1.03,0.09,0.03,0.06,0.11,0.01,Cn1c(=O)c2c(n(c(=O)[nH]c2n(c1=O)C)C)C,C[C@@H](O)C(=O)OCC(=O)O
10,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.12,0.06,63.76,0.0,194.19,61.82,6.0,-1.03,0.22,0.03,0.06,0.11,0.03,Cn1c(=O)c2c(n(c(=O)[nH]c2n(c1=O)C)C)C,C[C@@H](O)C(=O)OCC(=O)O
10,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.12,0.06,63.76,0.0,194.19,61.82,6.0,-1.03,0.4,0.03,0.06,0.11,0.05,Cn1c(=O)c2c(n(c(=O)[nH]c2n(c1=O)C)C)C,C[C@@H](O)C(=O)OCC(=O)O
10,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.12,0.06,63.76,0.0,194.19,61.82,6.0,-1.03,1.01,0.03,0.06,0.11,0.11,Cn1c(=O)c2c(n(c(=O)[nH]c2n(c1=O)C)C)C,C[C@@H](O)C(=O)OCC(=O)O
10,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.12,0.06,63.76,0.0,194.19,61.82,6.0,-1.03,1.98,0.03,0.06,0.11,0.14,Cn1c(=O)c2c(n(c(=O)[nH]c2n(c1=O)C)C)C,C[C@@H](O)C(=O)OCC(=O)O
10,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.12,0.06,63.76,0.0,194.19,61.82,6.0,-1.03,2.99,0.03,0.06,0.11,0.18,Cn1c(=O)c2c(n(c(=O)[nH]c2n(c1=O)C)C)C,C[C@@H](O)C(=O)OCC(=O)O
10,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.12,0.06,63.76,0.0,194.19,61.82,6.0,-1.03,4.0,0.03,0.06,0.11,0.23,Cn1c(=O)c2c(n(c(=O)[nH]c2n(c1=O)C)C)C,C[C@@H](O)C(=O)OCC(=O)O
10,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.12,0.06,63.76,0.0,194.19,61.82,6.0,-1.03,6.95,0.03,0.06,0.11,0.37,Cn1c(=O)c2c(n(c(=O)[nH]c2n(c1=O)C)C)C,C[C@@H](O)C(=O)OCC(=O)O
10,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.12,0.06,63.76,0.0,194.19,61.82,6.0,-1.03,8.04,0.03,0.06,0.11,0.44,Cn1c(=O)c2c(n(c(=O)[nH]c2n(c1=O)C)C)C,C[C@@H](O)C(=O)OCC(=O)O
10,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.12,0.06,63.76,0.0,194.19,61.82,6.0,-1.03,9.01,0.03,0.06,0.11,0.6,Cn1c(=O)c2c(n(c(=O)[nH]c2n(c1=O)C)C)C,C[C@@H](O)C(=O)OCC(=O)O
10,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.12,0.06,63.76,0.0,194.19,61.82,6.0,-1.03,10.02,0.03,0.06,0.11,0.78,Cn1c(=O)c2c(n(c(=O)[nH]c2n(c1=O)C)C)C,C[C@@H](O)C(=O)OCC(=O)O
10,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.12,0.06,63.76,0.0,194.19,61.82,6.0,-1.03,13.93,0.03,0.06,0.11,0.99,Cn1c(=O)c2c(n(c(=O)[nH]c2n(c1=O)C)C)C,C[C@@H](O)C(=O)OCC(=O)O
10,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.12,0.06,63.76,0.0,194.19,61.82,6.0,-1.03,15.03,0.03,0.06,0.11,1.0,Cn1c(=O)c2c(n(c(=O)[nH]c2n(c1=O)C)C)C,C[C@@H](O)C(=O)OCC(=O)O
10,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.12,0.06,63.76,0.0,194.19,61.82,6.0,-1.03,16.04,0.03,0.06,0.11,1.0,Cn1c(=O)c2c(n(c(=O)[nH]c2n(c1=O)C)C)C,C[C@@H](O)C(=O)OCC(=O)O
10,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.12,0.06,63.76,0.0,194.19,61.82,6.0,-1.03,17.14,0.03,0.06,0.11,1.0,Cn1c(=O)c2c(n(c(=O)[nH]c2n(c1=O)C)C)C,C[C@@H](O)C(=O)OCC(=O)O
10,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.12,0.06,63.76,0.0,194.19,61.82,6.0,-1.03,18.07,0.03,0.06,0.11,1.01,Cn1c(=O)c2c(n(c(=O)[nH]c2n(c1=O)C)C)C,C[C@@H](O)C(=O)OCC(=O)O
8,CBD-PCL,0.0,42500.0,0.0,66.5,9.13,0.1,0.09,120.0,0.1,314.47,40.46,2.0,5.85,0.0,0.07,0.12,0.21,0.0,,O=C1CCCCCCO1
8,CBD-PCL,0.0,42500.0,0.0,66.5,9.13,0.1,0.09,120.0,0.1,314.47,40.46,2.0,5.85,0.12,0.07,0.12,0.21,0.06,,O=C1CCCCCCO1
8,CBD-PCL,0.0,42500.0,0.0,66.5,9.13,0.1,0.09,120.0,0.1,314.47,40.46,2.0,5.85,1.07,0.07,0.12,0.21,0.23,,O=C1CCCCCCO1
8,CBD-PCL,0.0,42500.0,0.0,66.5,9.13,0.1,0.09,120.0,0.1,314.47,40.46,2.0,5.85,1.99,0.07,0.12,0.21,0.34,,O=C1CCCCCCO1
8,CBD-PCL,0.0,42500.0,0.0,66.5,9.13,0.1,0.09,120.0,0.1,314.47,40.46,2.0,5.85,3.02,0.07,0.12,0.21,0.44,,O=C1CCCCCCO1
8,CBD-PCL,0.0,42500.0,0.0,66.5,9.13,0.1,0.09,120.0,0.1,314.47,40.46,2.0,5.85,5.01,0.07,0.12,0.21,0.64,,O=C1CCCCCCO1
8,CBD-PCL,0.0,42500.0,0.0,66.5,9.13,0.1,0.09,120.0,0.1,314.47,40.46,2.0,5.85,7.0,0.07,0.12,0.21,0.83,,O=C1CCCCCCO1
8,CBD-PCL,0.0,42500.0,0.0,66.5,9.13,0.1,0.09,120.0,0.1,314.47,40.46,2.0,5.85,10.02,0.07,0.12,0.21,0.95,,O=C1CCCCCCO1
8,CBD-PCL,0.0,42500.0,0.0,66.5,9.13,0.1,0.09,120.0,0.1,314.47,40.46,2.0,5.85,13.0,0.07,0.12,0.21,1.0,,O=C1CCCCCCO1
8,CBD-PCL,0.0,42500.0,0.0,66.5,9.13,0.1,0.09,120.0,0.1,314.47,40.46,2.0,5.85,16.02,0.07,0.12,0.21,1.0,,O=C1CCCCCCO1
8,CBD-PCL,0.0,42500.0,0.0,66.5,9.13,0.1,0.09,120.0,0.1,314.47,40.46,2.0,5.85,19.96,0.07,0.12,0.21,1.0,,O=C1CCCCCCO1
91,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.03,0.03,159.02,0.1,314.47,40.46,2.0,5.85,0.0,0.07,0.12,0.2,0.0,,O=C1CCCCCCO1
91,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.03,0.03,159.02,0.1,314.47,40.46,2.0,5.85,0.1,0.07,0.12,0.2,0.07,,O=C1CCCCCCO1
91,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.03,0.03,159.02,0.1,314.47,40.46,2.0,5.85,1.97,0.07,0.12,0.2,0.35,,O=C1CCCCCCO1
91,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.03,0.03,159.02,0.1,314.47,40.46,2.0,5.85,3.0,0.07,0.12,0.2,0.46,,O=C1CCCCCCO1
91,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.03,0.03,159.02,0.1,314.47,40.46,2.0,5.85,5.01,0.07,0.12,0.2,0.61,,O=C1CCCCCCO1
91,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.03,0.03,159.02,0.1,314.47,40.46,2.0,5.85,7.06,0.07,0.12,0.2,0.78,,O=C1CCCCCCO1
91,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.03,0.03,159.02,0.1,314.47,40.46,2.0,5.85,10.04,0.07,0.12,0.2,0.92,,O=C1CCCCCCO1
91,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.03,0.03,159.02,0.1,314.47,40.46,2.0,5.85,13.02,0.07,0.12,0.2,0.99,,O=C1CCCCCCO1
91,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.03,0.03,159.02,0.1,314.47,40.46,2.0,5.85,16.0,0.07,0.12,0.2,1.0,,O=C1CCCCCCO1
92,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.07,0.06,155.56,0.1,314.47,40.46,2.0,5.85,0.0,0.07,0.13,0.22,0.0,,O=C1CCCCCCO1
92,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.07,0.06,155.56,0.1,314.47,40.46,2.0,5.85,0.19,0.07,0.13,0.22,0.07,,O=C1CCCCCCO1
92,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.07,0.06,155.56,0.1,314.47,40.46,2.0,5.85,0.99,0.07,0.13,0.22,0.23,,O=C1CCCCCCO1
92,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.07,0.06,155.56,0.1,314.47,40.46,2.0,5.85,2.06,0.07,0.13,0.22,0.35,,O=C1CCCCCCO1
92,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.07,0.06,155.56,0.1,314.47,40.46,2.0,5.85,3.0,0.07,0.13,0.22,0.43,,O=C1CCCCCCO1
92,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.07,0.06,155.56,0.1,314.47,40.46,2.0,5.85,5.05,0.07,0.13,0.22,0.61,,O=C1CCCCCCO1
92,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.07,0.06,155.56,0.1,314.47,40.46,2.0,5.85,5.99,0.07,0.13,0.22,0.71,,O=C1CCCCCCO1
92,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.07,0.06,155.56,0.1,314.47,40.46,2.0,5.85,7.01,0.07,0.13,0.22,0.78,,O=C1CCCCCCO1
92,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.07,0.06,155.56,0.1,314.47,40.46,2.0,5.85,10.0,0.07,0.13,0.22,0.91,,O=C1CCCCCCO1
92,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.07,0.06,155.56,0.1,314.47,40.46,2.0,5.85,13.07,0.07,0.13,0.22,0.98,,O=C1CCCCCCO1
93,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.1,0.09,109.27,0.1,314.47,40.46,2.0,5.85,0.0,0.08,0.12,0.2,0.0,,O=C1CCCCCCO1
93,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.1,0.09,109.27,0.1,314.47,40.46,2.0,5.85,0.1,0.08,0.12,0.2,0.07,,O=C1CCCCCCO1
93,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.1,0.09,109.27,0.1,314.47,40.46,2.0,5.85,1.03,0.08,0.12,0.2,0.23,,O=C1CCCCCCO1
93,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.1,0.09,109.27,0.1,314.47,40.46,2.0,5.85,2.9,0.08,0.12,0.2,0.43,,O=C1CCCCCCO1
93,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.1,0.09,109.27,0.1,314.47,40.46,2.0,5.85,5.01,0.08,0.12,0.2,0.62,,O=C1CCCCCCO1
93,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.1,0.09,109.27,0.1,314.47,40.46,2.0,5.85,7.11,0.08,0.12,0.2,0.82,,O=C1CCCCCCO1
93,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.1,0.09,109.27,0.1,314.47,40.46,2.0,5.85,10.04,0.08,0.12,0.2,0.92,,O=C1CCCCCCO1
93,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.1,0.09,109.27,0.1,314.47,40.46,2.0,5.85,13.07,0.08,0.12,0.2,0.98,,O=C1CCCCCCO1
93,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.1,0.09,109.27,0.1,314.47,40.46,2.0,5.85,16.05,0.08,0.12,0.2,0.99,,O=C1CCCCCCO1
94,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.2,0.17,117.42,0.1,314.47,40.46,2.0,5.85,0.0,0.08,0.13,0.23,0.0,,O=C1CCCCCCO1
94,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.2,0.17,117.42,0.1,314.47,40.46,2.0,5.85,0.1,0.08,0.13,0.23,0.07,,O=C1CCCCCCO1
94,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.2,0.17,117.42,0.1,314.47,40.46,2.0,5.85,1.03,0.08,0.13,0.23,0.23,,O=C1CCCCCCO1
94,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.2,0.17,117.42,0.1,314.47,40.46,2.0,5.85,2.06,0.08,0.13,0.23,0.4,,O=C1CCCCCCO1
94,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.2,0.17,117.42,0.1,314.47,40.46,2.0,5.85,3.09,0.08,0.13,0.23,0.52,,O=C1CCCCCCO1
94,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.2,0.17,117.42,0.1,314.47,40.46,2.0,5.85,5.06,0.08,0.13,0.23,0.69,,O=C1CCCCCCO1
94,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.2,0.17,117.42,0.1,314.47,40.46,2.0,5.85,7.01,0.08,0.13,0.23,0.78,,O=C1CCCCCCO1
94,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.2,0.17,117.42,0.1,314.47,40.46,2.0,5.85,9.99,0.08,0.13,0.23,0.89,,O=C1CCCCCCO1
94,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.2,0.17,117.42,0.1,314.47,40.46,2.0,5.85,12.97,0.08,0.13,0.23,0.92,,O=C1CCCCCCO1
94,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.2,0.17,117.42,0.1,314.47,40.46,2.0,5.85,16.04,0.08,0.13,0.23,0.95,,O=C1CCCCCCO1
94,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.2,0.17,117.42,0.1,314.47,40.46,2.0,5.85,19.95,0.08,0.13,0.23,0.99,,O=C1CCCCCCO1
95,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.33,0.26,36.72,0.1,314.47,40.46,2.0,5.85,0.0,0.08,0.13,0.24,0.0,,O=C1CCCCCCO1
95,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.33,0.26,36.72,0.1,314.47,40.46,2.0,5.85,0.1,0.08,0.13,0.24,0.06,,O=C1CCCCCCO1
95,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.33,0.26,36.72,0.1,314.47,40.46,2.0,5.85,1.13,0.08,0.13,0.24,0.25,,O=C1CCCCCCO1
95,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.33,0.26,36.72,0.1,314.47,40.46,2.0,5.85,2.07,0.08,0.13,0.24,0.45,,O=C1CCCCCCO1
95,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.33,0.26,36.72,0.1,314.47,40.46,2.0,5.85,3.05,0.08,0.13,0.24,0.59,,O=C1CCCCCCO1
95,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.33,0.26,36.72,0.1,314.47,40.46,2.0,5.85,4.12,0.08,0.13,0.24,0.68,,O=C1CCCCCCO1
95,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.33,0.26,36.72,0.1,314.47,40.46,2.0,5.85,5.99,0.08,0.13,0.24,0.77,,O=C1CCCCCCO1
95,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.33,0.26,36.72,0.1,314.47,40.46,2.0,5.85,8.04,0.08,0.13,0.24,0.84,,O=C1CCCCCCO1
95,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.33,0.26,36.72,0.1,314.47,40.46,2.0,5.85,10.04,0.08,0.13,0.24,0.89,,O=C1CCCCCCO1
95,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.33,0.26,36.72,0.1,314.47,40.46,2.0,5.85,12.04,0.08,0.13,0.24,0.94,,O=C1CCCCCCO1
95,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.33,0.26,36.72,0.1,314.47,40.46,2.0,5.85,15.02,0.08,0.13,0.24,0.96,,O=C1CCCCCCO1
95,CBD-PCL,0.0,42500.0,0.0,66.0,9.13,0.33,0.26,36.72,0.1,314.47,40.46,2.0,5.85,18.14,0.08,0.13,0.24,0.98,,O=C1CCCCCCO1
36,CBD-PLGA,1.0,12000.0,0.0,66.5,9.13,0.1,0.08,248.24,0.5,314.47,40.46,2.0,5.85,0.0,0.04,0.08,0.15,0.0,,C[C@@H](O)C(=O)OCC(=O)O
36,CBD-PLGA,1.0,12000.0,0.0,66.5,9.13,0.1,0.08,248.24,0.5,314.47,40.46,2.0,5.85,0.46,0.04,0.08,0.15,0.04,,C[C@@H](O)C(=O)OCC(=O)O
36,CBD-PLGA,1.0,12000.0,0.0,66.5,9.13,0.1,0.08,248.24,0.5,314.47,40.46,2.0,5.85,0.55,0.04,0.08,0.15,0.11,,C[C@@H](O)C(=O)OCC(=O)O
36,CBD-PLGA,1.0,12000.0,0.0,66.5,9.13,0.1,0.08,248.24,0.5,314.47,40.46,2.0,5.85,1.28,0.04,0.08,0.15,0.19,,C[C@@H](O)C(=O)OCC(=O)O
36,CBD-PLGA,1.0,12000.0,0.0,66.5,9.13,0.1,0.08,248.24,0.5,314.47,40.46,2.0,5.85,2.37,0.04,0.08,0.15,0.29,,C[C@@H](O)C(=O)OCC(=O)O
36,CBD-PLGA,1.0,12000.0,0.0,66.5,9.13,0.1,0.08,248.24,0.5,314.47,40.46,2.0,5.85,4.38,0.04,0.08,0.15,0.32,,C[C@@H](O)C(=O)OCC(=O)O
36,CBD-PLGA,1.0,12000.0,0.0,66.5,9.13,0.1,0.08,248.24,0.5,314.47,40.46,2.0,5.85,7.12,0.04,0.08,0.15,0.35,,C[C@@H](O)C(=O)OCC(=O)O
36,CBD-PLGA,1.0,12000.0,0.0,66.5,9.13,0.1,0.08,248.24,0.5,314.47,40.46,2.0,5.85,10.31,0.04,0.08,0.15,0.4,,C[C@@H](O)C(=O)OCC(=O)O
36,CBD-PLGA,1.0,12000.0,0.0,66.5,9.13,0.1,0.08,248.24,0.5,314.47,40.46,2.0,5.85,14.06,0.04,0.08,0.15,0.42,,C[C@@H](O)C(=O)OCC(=O)O
36,CBD-PLGA,1.0,12000.0,0.0,66.5,9.13,0.1,0.08,248.24,0.5,314.47,40.46,2.0,5.85,21.18,0.04,0.08,0.15,0.62,,C[C@@H](O)C(=O)OCC(=O)O
36,CBD-PLGA,1.0,12000.0,0.0,66.5,9.13,0.1,0.08,248.24,0.5,314.47,40.46,2.0,5.85,28.02,0.04,0.08,0.15,0.73,,C[C@@H](O)C(=O)OCC(=O)O
36,CBD-PLGA,1.0,12000.0,0.0,66.5,9.13,0.1,0.08,248.24,0.5,314.47,40.46,2.0,5.85,34.96,0.04,0.08,0.15,0.82,,C[C@@H](O)C(=O)OCC(=O)O
36,CBD-PLGA,1.0,12000.0,0.0,66.5,9.13,0.1,0.08,248.24,0.5,314.47,40.46,2.0,5.85,41.81,0.04,0.08,0.15,0.93,,C[C@@H](O)C(=O)OCC(=O)O
37,CBD-PLGA,1.0,51000.0,0.0,66.5,9.13,0.1,0.05,248.76,0.5,314.47,40.46,2.0,5.85,0.0,0.04,0.07,0.11,0.0,,C[C@@H](O)C(=O)OCC(=O)O
37,CBD-PLGA,1.0,51000.0,0.0,66.5,9.13,0.1,0.05,248.76,0.5,314.47,40.46,2.0,5.85,0.64,0.04,0.07,0.11,0.09,,C[C@@H](O)C(=O)OCC(=O)O
37,CBD-PLGA,1.0,51000.0,0.0,66.5,9.13,0.1,0.05,248.76,0.5,314.47,40.46,2.0,5.85,1.37,0.04,0.07,0.11,0.15,,C[C@@H](O)C(=O)OCC(=O)O
37,CBD-PLGA,1.0,51000.0,0.0,66.5,9.13,0.1,0.05,248.76,0.5,314.47,40.46,2.0,5.85,2.65,0.04,0.07,0.11,0.2,,C[C@@H](O)C(=O)OCC(=O)O
37,CBD-PLGA,1.0,51000.0,0.0,66.5,9.13,0.1,0.05,248.76,0.5,314.47,40.46,2.0,5.85,4.66,0.04,0.07,0.11,0.25,,C[C@@H](O)C(=O)OCC(=O)O
37,CBD-PLGA,1.0,51000.0,0.0,66.5,9.13,0.1,0.05,248.76,0.5,314.47,40.46,2.0,5.85,7.21,0.04,0.07,0.11,0.34,,C[C@@H](O)C(=O)OCC(=O)O
37,CBD-PLGA,1.0,51000.0,0.0,66.5,9.13,0.1,0.05,248.76,0.5,314.47,40.46,2.0,5.85,10.5,0.04,0.07,0.11,0.37,,C[C@@H](O)C(=O)OCC(=O)O
37,CBD-PLGA,1.0,51000.0,0.0,66.5,9.13,0.1,0.05,248.76,0.5,314.47,40.46,2.0,5.85,14.06,0.04,0.07,0.11,0.4,,C[C@@H](O)C(=O)OCC(=O)O
37,CBD-PLGA,1.0,51000.0,0.0,66.5,9.13,0.1,0.05,248.76,0.5,314.47,40.46,2.0,5.85,20.99,0.04,0.07,0.11,0.54,,C[C@@H](O)C(=O)OCC(=O)O
37,CBD-PLGA,1.0,51000.0,0.0,66.5,9.13,0.1,0.05,248.76,0.5,314.47,40.46,2.0,5.85,28.02,0.04,0.07,0.11,0.63,,C[C@@H](O)C(=O)OCC(=O)O
37,CBD-PLGA,1.0,51000.0,0.0,66.5,9.13,0.1,0.05,248.76,0.5,314.47,40.46,2.0,5.85,35.23,0.04,0.07,0.11,0.76,,C[C@@H](O)C(=O)OCC(=O)O
37,CBD-PLGA,1.0,51000.0,0.0,66.5,9.13,0.1,0.05,248.76,0.5,314.47,40.46,2.0,5.85,41.99,0.04,0.07,0.11,0.79,,C[C@@H](O)C(=O)OCC(=O)O
21,CCM-PVL-co-PAVL,0.0,15000.0,0.18,183.0,9.06,1.0,0.1,2.48,0.5,368.39,93.06,6.0,3.37,0.0,0.04,0.08,0.15,0.0,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
